ID,BudgetLevel,RPIO,BFY,Fund,FundName,BOC,BocName,Org,RC,DivisionName,Code,Amount,SubProject,NPM,NpmCode,ProgramProjectCode,ProgramProjectName,ProgramArea,ProgramAreaName,Goal,GoalName,Objective,ObjectiveName
679,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06N,WORKFORCE SUPPORT,103DC6 W2,5000,W2 PROGRAMMATIC SUPPORT,OLEM,D,C6,EMERGENCY RESPONSE,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
680,7,06,2018,T,SUPERFUND,10,PAYROLL,06,06,R06,103DC8,357000,,OLEM,D,C8,EMERGENCY RESPONSE,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
681,7,06,2018,T,SUPERFUND,17,FTE,06,06,R06,103DC8,2.3,,OLEM,D,C8,EMERGENCY RESPONSE,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
682,7,06,2018,T,SUPERFUND,21,TRAVEL,06,06,R06,103DC8,12000,,OLEM,D,C8,EMERGENCY RESPONSE,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
683,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06R,REGIONAL RESERVE,103DC8,0,,OLEM,D,C8,EMERGENCY RESPONSE,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
684,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06L,SUPERFUND DIVISION,103DC8,12000,,OLEM,D,C8,EMERGENCY RESPONSE,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
685,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,103DC8,100000,,OLEM,D,C8,EMERGENCY PREPAREDNESS,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
686,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06L,SUPERFUND DIVISION,103DC8,100000,,OLEM,D,C8,EMERGENCY PREPAREDNESS,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
687,7,06,2018,T,SUPERFUND,38,WCF,06,06,R06,103DC8,9000,,OLEM,D,C8,EMERGENCY RESPONSE,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
688,8,06,2018,T,SUPERFUND,38,WCF,06,06G,WORKING CAPITAL,103DC8,9000,,OLEM,D,C8,EMERGENCY RESPONSE,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
689,7,06,2018,T,SUPERFUND,10,PAYROLL,06,06,R06,103DC9,434000,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
690,7,06,2018,T,SUPERFUND,17,FTE,06,06,R06,103DC9,3.2,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
691,7,06,2018,T,SUPERFUND,21,TRAVEL,06,06,R06,103DC9,10000,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
692,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06R,REGIONAL RESERVE,103DC9,0,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
693,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06L,SUPERFUND DIVISION,103DC9,10000,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
694,7,06,2018,T,SUPERFUND,28,SITE TRAVEL,06,06,R06,103DC9,0,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
695,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,103DC9,0,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
696,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,103DC9,0,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
697,7,06,2018,T,SUPERFUND,38,WCF,06,06,R06,103DC9,17000,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
698,8,06,2018,T,SUPERFUND,38,WCF,06,06G,WORKING CAPITAL,103DC9,17000,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
699,7,06,2018,T,SUPERFUND,41,GRANTS,06,06,R06,103DC9,0,,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
700,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,103DC9 W2,7000,W2 PROGRAMMATIC SUPPORT,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
701,8,06,2018,T,SUPERFUND,36,EXPENSES,06,06N,WORKFORCE SUPPORT,103DC9 W2,7000,W2 PROGRAMMATIC SUPPORT,OLEM,D,C9,FEDERAL FACILITIES,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
702,7,06,2018,T,SUPERFUND,10,PAYROLL,06,06,R06,103DD2,7847000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
703,7,06,2018,T,SUPERFUND,17,FTE,06,06,R06,103DD2,57.1,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
704,7,06,2018,T,SUPERFUND,21,TRAVEL,06,06,R06,103DD2,188000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
705,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06X,EXTERNAL AFFAIRS,103DD2,523.97,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
706,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06R,REGIONAL RESERVE,103DD2,0,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
707,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06N,WORKFORCE SUPPORT,103DD2,24000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
708,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06L,SUPERFUND DIVISION,103DD2,73385,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
709,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06D,REGIONAL COUNSEL,103DD2,1000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
710,7,06,2018,T,SUPERFUND,28,SITE TRAVEL,06,06,R06,103DD2,195000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
711,8,06,2018,T,SUPERFUND,28,SITE TRAVEL,06,06L,SUPERFUND DIVISION,103DD2,195000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
712,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,103DD2,75000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
713,8,06,2018,T,SUPERFUND,36,EXPENSES,06,06L,SUPERFUND DIVISION,103DD2,75000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
714,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,103DD2,29000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
715,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06L,SUPERFUND DIVISION,103DD2,29000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
716,7,06,2018,T,SUPERFUND,38,WCF,06,06,R06,103DD2,264000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
717,8,06,2018,T,SUPERFUND,38,WCF,06,06G,WORKING CAPITAL,103DD2,264000,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
718,7,06,2018,T,SUPERFUND,41,GRANTS,06,06,R06,103DD2,0,,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
719,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,103DD2 W2,64000,W2 PROGRAMMATIC SUPPORT,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
720,8,06,2018,T,SUPERFUND,36,EXPENSES,06,06N,WORKFORCE SUPPORT,103DD2 W2,64000,W2 PROGRAMMATIC SUPPORT,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
721,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,103DD2 W2,132000,W2 PROGRAMMATIC SUPPORT,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
722,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06N,WORKFORCE SUPPORT,103DD2 W2,132000,W2 PROGRAMMATIC SUPPORT,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
723,7,06,2018,T,SUPERFUND,41,GRANTS,06,06,R06,103DD2 W2,0,W2 PROGRAMMATIC SUPPORT,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
724,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,103DD2XRL,224000,RL REGIONAL LAB CAPITAL EQUIPMENT,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
725,8,06,2018,T,SUPERFUND,36,EXPENSES,06,06C,MANAGEMENT DIVISION,103DD2XRL,224000,RL REGIONAL LAB CAPITAL EQUIPMENT,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
726,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,103DD2XRL,0,RL REGIONAL LAB CAPITAL EQUIPMENT,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
727,7,06,2018,T,SUPERFUND,41,GRANTS,06,06,R06,103DD2XRL,0,RL REGIONAL LAB CAPITAL EQUIPMENT,OLEM,D,D2,SUPERFUND REMEDIAL,SF,SUPERFUND CLEANUP,1,CORE MISSION,03,PRIORITIZE ROBUST SCIENCE
728,7,06,2018,T,SUPERFUND,10,PAYROLL,06,06,R06,301EC7,6777000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
729,7,06,2018,T,SUPERFUND,17,FTE,06,06,R06,301EC7,41.9,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
730,7,06,2018,T,SUPERFUND,21,TRAVEL,06,06,R06,301EC7,29000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
731,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06R,REGIONAL RESERVE,301EC7,0,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
732,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06L,SUPERFUND DIVISION,301EC7,11250,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
733,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06D,REGIONAL COUNSEL,301EC7,3000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
734,7,06,2018,T,SUPERFUND,28,SITE TRAVEL,06,06,R06,301EC7,40000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
735,8,06,2018,T,SUPERFUND,28,SITE TRAVEL,06,06L,SUPERFUND DIVISION,301EC7,40000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
736,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,301EC7,24000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
737,8,06,2018,T,SUPERFUND,36,EXPENSES,06,06L,SUPERFUND DIVISION,301EC7,24000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
738,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,301EC7,464000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
739,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06L,SUPERFUND DIVISION,301EC7,464000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
740,7,06,2018,T,SUPERFUND,38,WCF,06,06,R06,301EC7,213000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
741,8,06,2018,T,SUPERFUND,38,WCF,06,06G,WORKING CAPITAL,301EC7,213000,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
742,7,06,2018,T,SUPERFUND,41,GRANTS,06,06,R06,301EC7,0,,OECA,E,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
743,7,06,2018,T,SUPERFUND,10,PAYROLL,06,06,R06,301EH2,99000,,OECA,E,H2,FEDERAL FACILITIES,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
744,7,06,2018,T,SUPERFUND,17,FTE,06,06,R06,301EH2,0.9,,OECA,E,H2,FEDERAL FACILITIES,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
745,7,06,2018,T,SUPERFUND,21,TRAVEL,06,06,R06,301EH2,6000,,OECA,E,H2,FEDERAL FACILITIES,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
746,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06R,REGIONAL RESERVE,301EH2,0,,OECA,E,H2,FEDERAL FACILITIES,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
747,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,301EH2,1000,,OECA,E,H2,FEDERAL FACILITIES,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
748,8,06,2018,T,SUPERFUND,36,EXPENSES,06,06L,SUPERFUND DIVISION,301EH2,1000,,OECA,E,H2,FEDERAL FACILITIES,ENF,ENFORCEMENT,3,RULE OF LAW,03,PRIORITIZE ROBUST SCIENCE
749,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,301EH2,0,,OECA,E,H2,FEDERAL FACILITIES,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
750,7,06,2018,T,SUPERFUND,38,WCF,06,06,R06,301EH2,5000,,OECA,E,H2,FEDERAL FACILITIES,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
751,8,06,2018,T,SUPERFUND,38,WCF,06,06G,WORKING CAPITAL,301EH2,5000,,OECA,E,H2,FEDERAL FACILITIES,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
752,7,06,2018,T,SUPERFUND,41,GRANTS,06,06,R06,301EH2,0,,OECA,E,H2,FEDERAL FACILITIES,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
753,7,06,2018,T,SUPERFUND,10,PAYROLL,06,06,R06,301JC7,676000,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
754,7,06,2018,T,SUPERFUND,17,FTE,06,06,R06,301JC7,4.4,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
755,7,06,2018,T,SUPERFUND,21,TRAVEL,06,06,R06,301JC7,7000,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
756,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06R,REGIONAL RESERVE,301JC7,0,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
757,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,301JC7,11000,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
758,8,06,2018,T,SUPERFUND,36,EXPENSES,06,06L,SUPERFUND DIVISION,301JC7,5700,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,03,PRIORITIZE ROBUST SCIENCE
759,8,06,2018,T,SUPERFUND,36,EXPENSES,06,06C,MANAGEMENT DIVISION,301JC7,5300,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
760,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,301JC7,2000,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
761,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06C,MANAGEMENT DIVISION,301JC7,2000,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
762,7,06,2018,T,SUPERFUND,38,WCF,06,06,R06,301JC7,15000,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
763,8,06,2018,T,SUPERFUND,38,WCF,06,06G,WORKING CAPITAL,301JC7,15000,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
764,7,06,2018,T,SUPERFUND,41,GRANTS,06,06,R06,301JC7,1000,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
765,8,06,2018,T,SUPERFUND,41,GRANTS,06,06C,MANAGEMENT DIVISION,301JC7,1000,,OCFO,J,C7,SUPERFUND ENFORCEMENT,ENF,ENFORCEMENT,3,RULE OF LAW,01,COMPLIANCE WITH THE LAW
766,7,06,2018,T,SUPERFUND,10,PAYROLL,06,06,R06,305GF2,62000,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
767,7,06,2018,T,SUPERFUND,17,FTE,06,06,R06,305GF2,1,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
768,7,06,2018,T,SUPERFUND,21,TRAVEL,06,06,R06,305GF2,10000,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
769,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06R,REGIONAL RESERVE,305GF2,0,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
770,8,06,2018,T,SUPERFUND,21,TRAVEL,06,06C,MANAGEMENT DIVISION,305GF2,4069.39,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
771,7,06,2018,T,SUPERFUND,38,WCF,06,06,R06,305GF2,44000,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
772,8,06,2018,T,SUPERFUND,38,WCF,06,06G,WORKING CAPITAL,305GF2,44000,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
773,7,06,2018,T,SUPERFUND,41,GRANTS,06,06,R06,305GF2,0,,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
774,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,305GF2 09,294000,09 FACILITY OPERATIONS,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
775,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06N,WORKFORCE SUPPORT,305GF2 09,268080,09 FACILITY OPERATIONS,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
776,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,305GF2 12,76000,12 HEALTH & SAFETY,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
777,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06N,WORKFORCE SUPPORT,305GF2 12,76000,12 HEALTH & SAFETY,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
778,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,305GF2 W1,0,W1 GENERAL SUPPORT,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
779,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,305GF2 W1,56000,W1 GENERAL SUPPORT,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
780,8,06,2018,T,SUPERFUND,37,CONTRACTS,06,06N,WORKFORCE SUPPORT,305GF2 W1,56000,W1 GENERAL SUPPORT,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
781,7,06,2018,T,SUPERFUND,41,GRANTS,06,06,R06,305GF2 W1,0,W1 GENERAL SUPPORT,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
782,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,305GF2X02,67000,02 UTILITIES,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
783,8,06,2018,T,SUPERFUND,36,EXPENSES,06,06N,WORKFORCE SUPPORT,305GF2X02,67000,02 UTILITIES,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
784,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,305GF2X02,0,02 UTILITIES,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
785,7,06,2018,T,SUPERFUND,41,GRANTS,06,06,R06,305GF2X02,0,02 UTILITIES,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
786,7,06,2018,T,SUPERFUND,36,EXPENSES,06,06,R06,305GF2X03,0,03 UTILITIES,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
787,7,06,2018,T,SUPERFUND,37,CONTRACTS,06,06,R06,305GF2X03,34000,03 SECURITY,OARM,G,F2,FACILITIES & OPERATIONS,O&A,OPERATIONS AND ADMINISTRATION,3,RULE OF LAW,05,IMPROVE EFFICIENCY AND EFFECTIVENESS
